id,address,x,y,z,stay,phases,timestamp,bs_address,sample_time,sample_batch
10560,03D2C30A,-1.3395494729930402,1.1368832838164562,0.8,0,"[102, -7, -107]",1677128575692,01370022,"2023-02-23,13:02:55",90
10561,03D2C30A,-1.3666523193863382,0.8943154449554096,0.8,0,"[112, -17, -106]",1677128575826,01370022,"2023-02-23,13:02:55",90
10562,03D2C30A,-1.375795234380126,0.662575167705388,0.8,0,"[117, -25, -105]",1677128575952,01370022,"2023-02-23,13:02:56",90
10563,03D2C30A,-1.3834711230819017,0.43955649661397556,0.8,0,"[134, -30, -98]",1677128576072,01370022,"2023-02-23,13:02:56",90
10564,03D2C30A,-1.4295102257749093,0.20165039653191702,0.8,0,"[143, -23, -105]",1677128576202,01370022,"2023-02-23,13:02:56",90
10565,03D2C30A,-1.4566129039277487,-0.06535526183858464,0.8,0,"[135, -17, -100]",1677128576342,01370022,"2023-02-23,13:02:56",90
10566,03D2C30A,-1.4617653671794388,-0.3369081236267257,0.8,0,"[142, -9, -92]",1677128576482,01370022,"2023-02-23,13:02:56",90
10567,03D2C30A,-1.4834243545775148,-0.5723386021329557,0.8,0,"[162, -25, -92]",1677128576602,01370022,"2023-02-23,13:02:56",90
10568,03D2C30A,-1.5075163912913334,-0.8303483624273219,0.8,0,"[146, -48, -88]",1677128576732,01370022,"2023-02-23,13:02:56",90
10569,03D2C30A,-1.4405029882726765,-1.0892414595728894,0.8,0,"[146, -63, -84]",1677128576882,01370022,"2023-02-23,13:02:57",90
10570,03D2C30A,-1.3657716654209247,-1.294651660297367,0.8,0,"[148, -61, -82]",1677128577012,01370022,"2023-02-23,13:02:57",90
10571,03D2C30A,-1.271205551377228,-1.4883993785149765,0.8,0,"[123, -63, -85]",1677128577152,01370022,"2023-02-23,13:02:57",90
10572,03D2C30A,-1.1874226551256222,-1.624043518856165,0.8,0,"[140, -78, -91]",1677128577272,01370022,"2023-02-23,13:02:57",90
10573,03D2C30A,-1.125318368354376,-1.8373550286468772,0.8,0,"[158, -80, -94]",1677128577392,01370022,"2023-02-23,13:02:57",90
10574,03D2C30A,-1.0497807349969097,-2.066407672173123,0.8,0,"[148, -80, -100]",1677128577522,01370022,"2023-02-23,13:02:57",90
10575,03D2C30A,-0.9787361222774255,-2.2563715223990637,0.8,0,"[141, -93, -109]",1677128577632,01370022,"2023-02-23,13:02:57",90
10576,03D2C30A,-0.8679469905777932,-2.5085778355713217,0.8,0,"[152, -118, -121]",1677128577782,01370022,"2023-02-23,13:02:57",90
10577,03D2C30A,-0.7664043433282199,-2.6962784747552586,0.8,0,"[152, -116, -131]",1677128577902,01370022,"2023-02-23,13:02:58",90
10578,03D2C30A,-0.6550533491054574,-2.86405692741338,0.8,0,"[152, -132, -119]",1677128578022,01370022,"2023-02-23,13:02:58",90
10579,03D2C30A,-0.6201685780673172,-3.113048883316025,0.8,0,"[151, -141, -113]",1677128578152,01370022,"2023-02-23,13:02:58",90
10580,03D2C30A,-0.5286943801671363,-3.3738747027778606,0.8,0,"[157, -140, -109]",1677128578292,01370022,"2023-02-23,13:02:58",90
10581,03D2C30A,-0.40647239113260514,-3.5809969171968046,0.8,0,"[158, -154, -105]",1677128578422,01370022,"2023-02-23,13:02:58",90
10582,03D2C30A,-0.27249381708305354,-3.6955435453930447,0.8,0,"[158, -148, -104]",1677128578552,01370022,"2023-02-23,13:02:58",90
10583,03D2C30A,-0.10566969654522662,-3.696427772180348,0.8,0,"[168, -136, -101]",1677128578702,01370022,"2023-02-23,13:02:58",90
10584,03D2C30A,-0.10566969654522751,-3.696427772180348,0.8,1,"[167, -155, -91]",1677128578842,01370022,"2023-02-23,13:02:58",90
10585,03D2C30A,0.01474270740625272,-3.6970660004698432,0.8,0,"[155, -143, -97]",1677128578962,01370022,"2023-02-23,13:02:59",90
10586,03D2C30A,0.12619173721396137,-3.697656719709107,0.8,0,"[158, -155, -79]",1677128579092,01370022,"2023-02-23,13:02:59",90
10587,03D2C30A,0.21174370535698106,-3.6981101753706422,0.8,0,"[157, -151, -78]",1677128579222,01370022,"2023-02-23,13:02:59",90
10588,03D2C30A,0.2729237828578075,-3.6984344513997987,0.8,0,"[154, -153, -73]",1677128579342,01370022,"2023-02-23,13:02:59",90
10589,03D2C30A,0.31995537458126133,-3.69868373545487,0.8,0,"[152, -160, -68]",1677128579462,01370022,"2023-02-23,13:02:59",90
10590,03D2C30A,0.4536851944916629,-3.6993925507547485,0.8,0,"[128, -152, -57]",1677128579582,01370022,"2023-02-23,13:02:59",90
10591,03D2C30A,0.5816574884600412,-3.7000708491326724,0.8,0,"[159, -167, -57]",1677128579722,01370022,"2023-02-23,13:02:59",90
10592,03D2C30A,0.6850749312442339,-3.7006189981226947,0.8,0,"[128, -163, -53]",1677128579862,01370022,"2023-02-23,13:03:00",90
10593,03D2C30A,0.7661667850329446,-3.7010488136021404,0.8,0,"[152, -153, -41]",1677128580002,01370022,"2023-02-23,13:03:00",90
10594,03D2C30A,0.8131371852106639,-3.701297773320397,0.8,0,"[115, -163, -49]",1677128580112,01370022,"2023-02-23,13:03:00",90
10595,03D2C30A,0.9509521748741534,-3.7020282414634895,0.8,0,"[129, -150, -44]",1677128580232,01370022,"2023-02-23,13:03:00",90
10596,03D2C30A,1.0645623840043195,-3.7026304157168295,0.8,0,"[123, -141, -52]",1677128580342,01370022,"2023-02-23,13:03:00",90
10597,03D2C30A,1.1691324402184744,-3.7031846739653145,0.8,0,"[129, -144, -48]",1677128580472,01370022,"2023-02-23,13:03:00",90
10598,03D2C30A,1.2580339214060414,-3.7036558832295596,0.8,0,"[3, -137, -48]",1677128580612,01370022,"2023-02-23,13:03:00",90
10599,03D2C30A,1.3904472855985741,-3.7043577208489546,0.8,0,"[169, -146, -57]",1677128580722,01370022,"2023-02-23,13:03:00",90
10600,03D2C30A,1.5407456655735006,-3.70515435537179,0.8,0,"[158, -134, -46]",1677128580862,01370022,"2023-02-23,13:03:01",90
10601,03D2C30A,1.649787300485888,-3.7057323145674386,0.8,0,"[152, -132, -42]",1677128580982,01370022,"2023-02-23,13:03:01",90
10602,03D2C30A,1.7429583088981206,-3.706226153834641,0.8,0,"[153, -139, -34]",1677128581112,01370022,"2023-02-23,13:03:01",90
10603,03D2C30A,1.8148389898459674,-3.706607146843199,0.8,0,"[153, -138, -25]",1677128581242,01370022,"2023-02-23,13:03:01",90
10604,03D2C30A,1.8681909665277665,-3.706889931171901,0.8,0,"[157, -156, -17]",1677128581372,01370022,"2023-02-23,13:03:01",90
10605,03D2C30A,1.9105412249785512,-3.7071144025064457,0.8,0,"[161, -151, -15]",1677128581512,01370022,"2023-02-23,13:03:01",90
10606,03D2C30A,1.9370377558938534,-3.7072548434830286,0.8,0,"[146, -140, -5]",1677128581652,01370022,"2023-02-23,13:03:01",90
10607,03D2C30A,1.9468467079404919,-3.7073068343949367,0.8,0,"[132, -129, 0]",1677128581782,01370022,"2023-02-23,13:03:01",90
